code,metric,axis,rate,dec_p_sub,dec_p_ins,dec_p_del,dec_p_erase,decision_depth,max_drift,trials,ref_bits,edit_distance,edit_rate,lock_bits,mean_lock
K7_R1_3,lock,insert,0.4167,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.51869557
K7_R1_3,lock,insert,0.4833,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.51790041
K7_R1_3,lock,insert,0.55,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.51722239
K7_R1_3,lock,insert,0.6333,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.51731465
K7_R1_3,lock,insert,0.7167,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.51738301
K7_R1_3,lock,insert,0.8,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.51712066
K7_R1_3,lock,insert,0.8667,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.51763293
K7_R1_3,lock,insert,0.9333,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.51767636
K7_R1_3,lock,insert,1,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.51740955
K7_R1_3,lock,delete,0,0.01,0.01,0.01,0.01,56,8,30,,,,116730,1
K7_R1_3,lock,delete,0.0033,0.01,0.01,0.01,0.01,56,8,30,,,,116698,0.99990546
K7_R1_3,lock,delete,0.0067,0.01,0.01,0.01,0.01,56,8,30,,,,116695,0.99918852
K7_R1_3,lock,delete,0.01,0.01,0.01,0.01,0.01,56,8,30,,,,116691,0.9976804
K7_R1_3,lock,delete,0.0133,0.01,0.01,0.01,0.01,56,8,30,,,,116685,0.99407505
K7_R1_3,lock,delete,0.0167,0.01,0.01,0.01,0.01,56,8,30,,,,116683,0.98993369
K7_R1_3,lock,delete,0.02,0.01,0.01,0.01,0.01,56,8,30,,,,116674,0.98249924
K7_R1_3,lock,delete,0.025,0.01,0.01,0.01,0.01,56,8,30,,,,116665,0.96860542
K7_R1_3,lock,delete,0.03,0.01,0.01,0.01,0.01,56,8,30,,,,116623,0.95400334
K7_R1_3,lock,delete,0.035,0.01,0.01,0.01,0.01,56,8,30,,,,116604,0.93635991
K7_R1_3,lock,delete,0.04,0.01,0.01,0.01,0.01,56,8,30,,,,116572,0.91695887
K7_R1_3,lock,delete,0.045,0.01,0.01,0.01,0.01,56,8,30,,,,116509,0.89951398
K7_R1_3,lock,delete,0.05,0.01,0.01,0.01,0.01,56,8,30,,,,116401,0.87826381
K7_R1_3,lock,delete,0.0567,0.01,0.01,0.01,0.01,56,8,30,,,,116208,0.8554826
K7_R1_3,lock,delete,0.0633,0.01,0.01,0.01,0.01,56,8,30,,,,115948,0.82867953
K7_R1_3,lock,delete,0.07,0.01,0.01,0.01,0.01,56,8,30,,,,115611,0.802501
K7_R1_3,lock,delete,0.0767,0.01,0.01,0.01,0.01,56,8,30,,,,115222,0.77987796
K7_R1_3,lock,delete,0.0833,0.01,0.01,0.01,0.01,56,8,30,,,,114635,0.75599815
K7_R1_3,lock,delete,0.09,0.01,0.01,0.01,0.01,56,8,30,,,,114064,0.73282673
K7_R1_3,lock,delete,0.1,0.01,0.01,0.01,0.01,56,8,30,,,,112849,0.70295896
K7_R1_3,lock,delete,0.11,0.01,0.01,0.01,0.01,56,8,30,,,,111606,0.67469571
K7_R1_3,lock,delete,0.12,0.01,0.01,0.01,0.01,56,8,30,,,,110200,0.65172472
K7_R1_3,lock,delete,0.1333,0.01,0.01,0.01,0.01,56,8,30,,,,108067,0.62317028
K7_R1_3,lock,delete,0.1467,0.01,0.01,0.01,0.01,56,8,30,,,,106033,0.59877008
K7_R1_3,lock,delete,0.16,0.01,0.01,0.01,0.01,56,8,30,,,,103806,0.58172265
K7_R1_3,lock,delete,0.1733,0.01,0.01,0.01,0.01,56,8,30,,,,101623,0.56527693
K7_R1_3,lock,delete,0.1867,0.01,0.01,0.01,0.01,56,8,30,,,,99676,0.55618318
K7_R1_3,lock,delete,0.2,0.01,0.01,0.01,0.01,56,8,30,,,,97946,0.5465844
K7_R1_3,lock,delete,0.2333,0.01,0.01,0.01,0.01,56,8,30,,,,93189,0.53284789
K7_R1_3,lock,delete,0.2667,0.01,0.01,0.01,0.01,56,8,30,,,,88843,0.52678728
K7_R1_3,lock,delete,0.3,0.01,0.01,0.01,0.01,56,8,30,,,,84472,0.52160778
K7_R1_3,lock,delete,0.3667,0.01,0.01,0.01,0.01,56,8,30,,,,75942,0.51888588
K7_R1_3,lock,delete,0.4333,0.01,0.01,0.01,0.01,56,8,30,,,,67674,0.51718275
K7_R1_3,lock,delete,0.5,0.01,0.01,0.01,0.01,56,8,30,,,,59195,0.51803881
K7_R1_3,lock,delete,0.6,0.01,0.01,0.01,0.01,56,8,30,,,,46810,0.51804744
K7_R1_3,lock,delete,0.7,0.01,0.01,0.01,0.01,56,8,30,,,,34228,0.51722712
K7_R1_3,lock,delete,0.8,0.01,0.01,0.01,0.01,56,8,30,,,,21681,0.51713992
K7_R1_3,lock,delete,0.8333,0.01,0.01,0.01,0.01,56,8,30,,,,17354,0.52050803
K7_R1_3,lock,delete,0.8667,0.01,0.01,0.01,0.01,56,8,30,,,,13243,0.51741709
K7_R1_3,lock,delete,0.9,0.01,0.01,0.01,0.01,56,8,30,,,,9062,0.51953934
K7_R1_3,lock,delete,0.9167,0.01,0.01,0.01,0.01,56,8,30,,,,6984,0.51681255
K7_R1_3,lock,delete,0.9333,0.01,0.01,0.01,0.01,56,8,30,,,,4951,0.51366011
K7_R1_3,lock,delete,0.95,0.01,0.01,0.01,0.01,56,8,30,,,,2847,0.51385866
K7_R1_3,lock,delete,0.9667,0.01,0.01,0.01,0.01,56,8,30,,,,751,0.50968813
K7_R1_3,lock,delete,1,0.01,0.01,0.01,0.01,56,8,30,,,,0,0
K7_R1_3,lock,delete,0.9833,0.01,0.01,0.01,0.01,56,8,30,,,,0,0
K7_R1_3,lock,erase,0,0.01,0.01,0.01,0.01,56,8,30,,,,116730,1
K7_R1_3,lock,erase,0.0067,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.99934062
K7_R1_3,lock,erase,0.0133,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.99398179
K7_R1_3,lock,erase,0.02,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.98222122
K7_R1_3,lock,erase,0.0267,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.96451966
K7_R1_3,lock,erase,0.0333,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.94015059
K7_R1_3,lock,erase,0.04,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.91753176
K7_R1_3,lock,erase,0.05,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.87863207
K7_R1_3,lock,erase,0.06,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.83496854
K7_R1_3,lock,erase,0.07,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.79175023
K7_R1_3,lock,erase,0.08,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.75547642
K7_R1_3,lock,erase,0.09,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.71199085
K7_R1_3,lock,erase,0.1,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.67139111
K7_R1_3,lock,erase,0.11,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.63143774
K7_R1_3,lock,erase,0.12,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.58599177
K7_R1_3,lock,erase,0.13,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.55073308
K7_R1_3,lock,erase,0.14,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.50533805
K7_R1_3,lock,erase,0.15,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.46262117
K7_R1_3,lock,erase,0.16,0.01,0.01,0.01,0.01,56,8,30,,,,116731,0.42578034
K7_R1_3,lock,erase,0.17,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.38549379
K7_R1_3,lock,erase,0.18,0.01,0.01,0.01,0.01,56,8,30,,,,116731,0.34024552
K7_R1_3,lock,erase,0.19,0.01,0.01,0.01,0.01,56,8,30,,,,116732,0.29512524
K7_R1_3,lock,erase,0.2,0.01,0.01,0.01,0.01,56,8,30,,,,116732,0.26280541
K7_R1_3,lock,erase,0.21,0.01,0.01,0.01,0.01,56,8,30,,,,116731,0.21611589
K7_R1_3,lock,erase,0.22,0.01,0.01,0.01,0.01,56,8,30,,,,116736,0.183485
K7_R1_3,lock,erase,0.2333,0.01,0.01,0.01,0.01,56,8,30,,,,116738,0.13244899
K7_R1_3,lock,erase,0.2467,0.01,0.01,0.01,0.01,56,8,30,,,,116744,0.096968581
K7_R1_3,lock,erase,0.26,0.01,0.01,0.01,0.01,56,8,30,,,,116753,0.057999246
K7_R1_3,lock,erase,0.2733,0.01,0.01,0.01,0.01,56,8,30,,,,116750,0.034640961
K7_R1_3,lock,erase,0.2867,0.01,0.01,0.01,0.01,56,8,30,,,,116755,0.021704784
K7_R1_3,lock,erase,0.3,0.01,0.01,0.01,0.01,56,8,30,,,,116758,0.0099426516
K7_R1_3,lock,erase,0.32,0.01,0.01,0.01,0.01,56,8,30,,,,116759,0.0032904046
K7_R1_3,lock,erase,0.34,0.01,0.01,0.01,0.01,56,8,30,,,,116759,0.00080889281
K7_R1_3,lock,erase,0.36,0.01,0.01,0.01,0.01,56,8,30,,,,116760,0.00011465717
K7_R1_3,lock,erase,0.4067,0.01,0.01,0.01,0.01,56,8,30,,,,116760,0
K7_R1_3,lock,erase,0.4533,0.01,0.01,0.01,0.01,56,8,30,,,,116760,0
K7_R1_3,lock,erase,0.5,0.01,0.01,0.01,0.01,56,8,30,,,,116760,0
K7_R1_3,lock,erase,0.6667,0.01,0.01,0.01,0.01,56,8,30,,,,116773,0
K7_R1_3,lock,erase,0.8333,0.01,0.01,0.01,0.01,56,8,30,,,,118278,0
K7_R1_3,lock,erase,1,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0
K5_R1_5,edit,flip,0,0.01,0.01,0.01,0.01,40,8,30,118800,0,0,,
K5_R1_5,edit,flip,0.0033,0.01,0.01,0.01,0.01,40,8,30,118800,0,0,,
K5_R1_5,edit,flip,0.0067,0.01,0.01,0.01,0.01,40,8,30,118800,0,0,,
K5_R1_5,edit,flip,0.01,0.01,0.01,0.01,0.01,40,8,30,118800,1,8.4175084e-06,,
K5_R1_5,edit,flip,0.0133,0.01,0.01,0.01,0.01,40,8,30,118800,3,2.5252525e-05,,
K5_R1_5,edit,flip,0.0167,0.01,0.01,0.01,0.01,40,8,30,118800,5,4.2087542e-05,,
K5_R1_5,edit,flip,0.02,0.01,0.01,0.01,0.01,40,8,30,118800,18,0.00015151515,,
K5_R1_5,edit,flip,0.025,0.01,0.01,0.01,0.01,40,8,30,118800,388,0.0032659933,,
K5_R1_5,edit,flip,0.03,0.01,0.01,0.01,0.01,40,8,30,118800,192,0.0016161616,,
K5_R1_5,edit,flip,0.035,0.01,0.01,0.01,0.01,40,8,30,118800,1826,0.01537037,,
K5_R1_5,edit,flip,0.04,0.01,0.01,0.01,0.01,40,8,30,118800,2256,0.018989899,,
K5_R1_5,edit,flip,0.045,0.01,0.01,0.01,0.01,40,8,30,118800,2510,0.021127946,,
K5_R1_5,edit,flip,0.05,0.01,0.01,0.01,0.01,40,8,30,118800,3668,0.030875421,,
K5_R1_5,edit,flip,0.0567,0.01,0.01,0.01,0.01,40,8,30,118800,7078,0.059579125,,
K5_R1_5,edit,flip,0.0633,0.01,0.01,0.01,0.01,40,8,30,118800,11764,0.099023569,,
K5_R1_5,edit,flip,0.07,0.01,0.01,0.01,0.01,40,8,30,118800,11892,0.10010101,,
K5_R1_5,edit,flip,0.0767,0.01,0.01,0.01,0.01,40,8,30,118800,16077,0.13532828,,
K5_R1_5,edit,flip,0.0833,0.01,0.01,0.01,0.01,40,8,30,118800,16878,0.14207071,,
K5_R1_5,edit,flip,0.09,0.01,0.01,0.01,0.01,40,8,30,118800,19140,0.16111111,,
K5_R1_5,edit,flip,0.1,0.01,0.01,0.01,0.01,40,8,30,118800,19572,0.16474747,,
K5_R1_5,edit,flip,0.11,0.01,0.01,0.01,0.01,40,8,30,118800,20264,0.17057239,,
K5_R1_5,edit,flip,0.12,0.01,0.01,0.01,0.01,40,8,30,118800,21179,0.17827441,,
K5_R1_5,edit,flip,0.1333,0.01,0.01,0.01,0.01,40,8,30,118800,21863,0.18403199,,
K5_R1_5,edit,flip,0.1467,0.01,0.01,0.01,0.01,40,8,30,118800,22434,0.18883838,,
K5_R1_5,edit,flip,0.16,0.01,0.01,0.01,0.01,40,8,30,118800,23407,0.19702862,,
K5_R1_5,edit,flip,0.1733,0.01,0.01,0.01,0.01,40,8,30,118800,24619,0.20723064,,
K5_R1_5,edit,flip,0.1867,0.01,0.01,0.01,0.01,40,8,30,118800,26761,0.22526094,,
K5_R1_5,edit,flip,0.2,0.01,0.01,0.01,0.01,40,8,30,118800,28809,0.2425,,
K5_R1_5,edit,flip,0.2167,0.01,0.01,0.01,0.01,40,8,30,118800,31478,0.26496633,,
K5_R1_5,edit,flip,0.2333,0.01,0.01,0.01,0.01,40,8,30,118800,33389,0.28105219,,
K5_R1_5,edit,flip,0.25,0.01,0.01,0.01,0.01,40,8,30,118800,34669,0.2918266,,
K5_R1_5,edit,insert,0,0.01,0.01,0.01,0.01,40,8,30,118800,0,0,,
K5_R1_5,edit,insert,0.0017,0.01,0.01,0.01,0.01,40,8,30,118800,6,5.0505051e-05,,
K5_R1_5,edit,insert,0.0033,0.01,0.01,0.01,0.01,40,8,30,118800,34,0.00028619529,,
K5_R1_5,edit,insert,0.005,0.01,0.01,0.01,0.01,40,8,30,118800,17,0.00014309764,,
K5_R1_5,edit,insert,0.0067,0.01,0.01,0.01,0.01,40,8,30,118800,201,0.0016919192,,
K5_R1_5,edit,insert,0.0083,0.01,0.01,0.01,0.01,40,8,30,118800,617,0.0051936027,,
K5_R1_5,edit,insert,0.01,0.01,0.01,0.01,0.01,40,8,30,118800,524,0.0044107744,,
K5_R1_5,edit,insert,0.0133,0.01,0.01,0.01,0.01,40,8,30,118800,1221,0.010277778,,
K5_R1_5,edit,insert,0.0167,0.01,0.01,0.01,0.01,40,8,30,118800,2326,0.019579125,,
K5_R1_5,edit,insert,0.02,0.01,0.01,0.01,0.01,40,8,30,118800,3374,0.028400673,,
K5_R1_5,edit,insert,0.025,0.01,0.01,0.01,0.01,40,8,30,118800,5431,0.045715488,,
K5_R1_5,edit,insert,0.03,0.01,0.01,0.01,0.01,40,8,30,118800,5961,0.050176768,,
K5_R1_5,edit,insert,0.035,0.01,0.01,0.01,0.01,40,8,30,118800,8073,0.067954545,,
K5_R1_5,edit,insert,0.04,0.01,0.01,0.01,0.01,40,8,30,118800,8451,0.071136364,,
K5_R1_5,edit,insert,0.045,0.01,0.01,0.01,0.01,40,8,30,118800,8908,0.074983165,,
K5_R1_5,edit,insert,0.05,0.01,0.01,0.01,0.01,40,8,30,118800,10049,0.084587542,,
K5_R1_5,edit,insert,0.0567,0.01,0.01,0.01,0.01,40,8,30,118800,10748,0.09047138,,
K5_R1_5,edit,insert,0.0633,0.01,0.01,0.01,0.01,40,8,30,118800,10914,0.091868687,,
K5_R1_5,edit,insert,0.07,0.01,0.01,0.01,0.01,40,8,30,118800,11213,0.094385522,,
K5_R1_5,edit,insert,0.08,0.01,0.01,0.01,0.01,40,8,30,118800,12039,0.10133838,,
K5_R1_5,edit,insert,0.09,0.01,0.01,0.01,0.01,40,8,30,118800,12569,0.10579966,,
K5_R1_5,edit,insert,0.1,0.01,0.01,0.01,0.01,40,8,30,118800,14164,0.11922559,,
K5_R1_5,edit,insert,0.1133,0.01,0.01,0.01,0.01,40,8,30,118800,16330,0.13745791,,
K5_R1_5,edit,insert,0.1267,0.01,0.01,0.01,0.01,40,8,30,118800,19668,0.16555556,,
K5_R1_5,edit,insert,0.14,0.01,0.01,0.01,0.01,40,8,30,118800,23718,0.19964646,,
K5_R1_5,edit,insert,0.16,0.01,0.01,0.01,0.01,40,8,30,118800,28657,0.24122054,,
K5_R1_5,edit,insert,0.18,0.01,0.01,0.01,0.01,40,8,30,118800,32548,0.27397306,,
K5_R1_5,edit,insert,0.2,0.01,0.01,0.01,0.01,40,8,30,118800,34823,0.2931229,,
K5_R1_5,edit,insert,0.2167,0.01,0.01,0.01,0.01,40,8,30,118800,36348,0.3059596,,
K5_R1_5,edit,insert,0.2333,0.01,0.01,0.01,0.01,40,8,30,118800,36875,0.31039562,,
K5_R1_5,edit,insert,0.25,0.01,0.01,0.01,0.01,40,8,30,118800,37121,0.31246633,,
K5_R1_5,edit,delete,0,0.01,0.01,0.01,0.01,40,8,30,118800,0,0,,
K5_R1_5,edit,delete,0.0033,0.01,0.01,0.01,0.01,40,8,30,118800,30,0.00025252525,,
K5_R1_5,edit,delete,0.0067,0.01,0.01,0.01,0.01,40,8,30,118800,30,0.00025252525,,
K5_R1_5,edit,delete,0.01,0.01,0.01,0.01,0.01,40,8,30,118800,83,0.0006986532,,
K5_R1_5,edit,delete,0.0133,0.01,0.01,0.01,0.01,40,8,30,118800,413,0.003476431,,
K5_R1_5,edit,delete,0.0167,0.01,0.01,0.01,0.01,40,8,30,118800,216,0.0018181818,,
K5_R1_5,edit,delete,0.02,0.01,0.01,0.01,0.01,40,8,30,118800,217,0.0018265993,,
K5_R1_5,edit,delete,0.0233,0.01,0.01,0.01,0.01,40,8,30,118800,445,0.0037457912,,
K5_R1_5,edit,delete,0.0267,0.01,0.01,0.01,0.01,40,8,30,118800,1219,0.010260943,,
K5_R1_5,edit,delete,0.03,0.01,0.01,0.01,0.01,40,8,30,118800,1153,0.0097053872,,
K5_R1_5,edit,delete,0.0367,0.01,0.01,0.01,0.01,40,8,30,118800,2211,0.018611111,,
K5_R1_5,edit,delete,0.0433,0.01,0.01,0.01,0.01,40,8,30,118800,4181,0.035193603,,
K5_R1_5,edit,delete,0.05,0.01,0.01,0.01,0.01,40,8,30,118800,3827,0.032213805,,
K5_R1_5,edit,delete,0.0567,0.01,0.01,0.01,0.01,40,8,30,118800,5509,0.046372054,,
K5_R1_5,edit,delete,0.0633,0.01,0.01,0.01,0.01,40,8,30,118800,7821,0.065833333,,
K5_R1_5,edit,delete,0.07,0.01,0.01,0.01,0.01,40,8,30,118800,7667,0.064537037,,
K5_R1_5,edit,delete,0.0767,0.01,0.01,0.01,0.01,40,8,30,118800,8724,0.073434343,,
K5_R1_5,edit,delete,0.0833,0.01,0.01,0.01,0.01,40,8,30,118800,8402,0.070723906,,
K5_R1_5,edit,delete,0.09,0.01,0.01,0.01,0.01,40,8,30,118800,9814,0.082609428,,
K5_R1_5,edit,delete,0.1,0.01,0.01,0.01,0.01,40,8,30,118800,11067,0.093156566,,
K5_R1_5,edit,delete,0.11,0.01,0.01,0.01,0.01,40,8,30,118800,11179,0.094099327,,
K5_R1_5,edit,delete,0.12,0.01,0.01,0.01,0.01,40,8,30,118800,12360,0.1040404,,
K5_R1_5,edit,delete,0.1333,0.01,0.01,0.01,0.01,40,8,30,118800,13850,0.11658249,,
K5_R1_5,edit,delete,0.1467,0.01,0.01,0.01,0.01,40,8,30,118800,16273,0.13697811,,
K5_R1_5,edit,delete,0.16,0.01,0.01,0.01,0.01,40,8,30,118800,18668,0.15713805,,
K5_R1_5,edit,delete,0.1733,0.01,0.01,0.01,0.01,40,8,30,118800,21155,0.17807239,,
K5_R1_5,edit,delete,0.1867,0.01,0.01,0.01,0.01,40,8,30,118800,23315,0.19625421,,
K5_R1_5,edit,delete,0.2,0.01,0.01,0.01,0.01,40,8,30,118800,25479,0.2144697,,
K5_R1_5,edit,delete,0.2167,0.01,0.01,0.01,0.01,40,8,30,118800,28100,0.23653199,,
K5_R1_5,edit,delete,0.2333,0.01,0.01,0.01,0.01,40,8,30,118800,30016,0.25265993,,
K5_R1_5,edit,delete,0.25,0.01,0.01,0.01,0.01,40,8,30,118800,32226,0.27126263,,
K5_R1_5,edit,erase,0,0.01,0.01,0.01,0.01,40,8,30,118800,0,0,,
K5_R1_5,edit,erase,0.0667,0.01,0.01,0.01,0.01,40,8,30,118800,0,0,,
K5_R1_5,edit,erase,0.1333,0.01,0.01,0.01,0.01,40,8,30,118800,1,8.4175084e-06,,
K5_R1_5,edit,erase,0.2,0.01,0.01,0.01,0.01,40,8,30,118800,19,0.00015993266,,
K5_R1_5,edit,erase,0.25,0.01,0.01,0.01,0.01,40,8,30,118800,39,0.00032828283,,
K5_R1_5,edit,erase,0.3,0.01,0.01,0.01,0.01,40,8,30,118800,114,0.00095959596,,
K5_R1_5,edit,erase,0.35,0.01,0.01,0.01,0.01,40,8,30,118800,231,0.0019444444,,
K5_R1_5,edit,erase,0.3833,0.01,0.01,0.01,0.01,40,8,30,118800,401,0.0033754209,,
K5_R1_5,edit,erase,0.4167,0.01,0.01,0.01,0.01,40,8,30,118800,628,0.0052861953,,
K5_R1_5,edit,erase,0.45,0.01,0.01,0.01,0.01,40,8,30,118800,914,0.0076936027,,
K5_R1_5,edit,erase,0.4833,0.01,0.01,0.01,0.01,40,8,30,118800,1254,0.010555556,,
K5_R1_5,edit,erase,0.5167,0.01,0.01,0.01,0.01,40,8,30,118800,1815,0.015277778,,
K5_R1_5,edit,erase,0.55,0.01,0.01,0.01,0.01,40,8,30,118800,2619,0.022045455,,
K5_R1_5,edit,erase,0.5733,0.01,0.01,0.01,0.01,40,8,30,118800,3293,0.027718855,,
K5_R1_5,edit,erase,0.5967,0.01,0.01,0.01,0.01,40,8,30,118800,4180,0.035185185,,
K5_R1_5,edit,erase,0.62,0.01,0.01,0.01,0.01,40,8,30,118800,5150,0.043350168,,
K5_R1_5,edit,erase,0.6467,0.01,0.01,0.01,0.01,40,8,30,118800,6240,0.052525253,,
K5_R1_5,edit,erase,0.6733,0.01,0.01,0.01,0.01,40,8,30,118800,7979,0.0671633,,
K5_R1_5,edit,erase,0.7,0.01,0.01,0.01,0.01,40,8,30,118800,10290,0.086616162,,
K5_R1_5,edit,erase,0.7267,0.01,0.01,0.01,0.01,40,8,30,118800,13707,0.11537879,,
K5_R1_5,edit,erase,0.7533,0.01,0.01,0.01,0.01,40,8,30,118800,18832,0.15851852,,
K5_R1_5,edit,erase,0.78,0.01,0.01,0.01,0.01,40,8,30,118800,26005,0.21889731,,
K5_R1_5,edit,erase,0.8033,0.01,0.01,0.01,0.01,40,8,30,118800,32124,0.27040404,,
K5_R1_5,edit,erase,0.8267,0.01,0.01,0.01,0.01,40,8,30,118800,36070,0.30361953,,
K5_R1_5,edit,erase,0.85,0.01,0.01,0.01,0.01,40,8,30,118800,38005,0.31990741,,
K5_R1_5,edit,erase,0.8733,0.01,0.01,0.01,0.01,40,8,30,118800,40274,0.33900673,,
K5_R1_5,edit,erase,0.8967,0.01,0.01,0.01,0.01,40,8,30,118800,43822,0.36887205,,
K5_R1_5,edit,erase,0.92,0.01,0.01,0.01,0.01,40,8,30,118800,49060,0.41296296,,
K5_R1_5,lock,flip,0,0.01,0.01,0.01,0.01,40,8,30,,,,117660,1
K5_R1_5,lock,flip,0.0033,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.99996042
K5_R1_5,lock,flip,0.0067,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.99957295
K5_R1_5,lock,flip,0.01,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.99811141
K5_R1_5,lock,flip,0.0133,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.99530922
K5_R1_5,lock,flip,0.0167,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.99024054
K5_R1_5,lock,flip,0.02,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.98330935
K5_R1_5,lock,flip,0.025,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.97021297
K5_R1_5,lock,flip,0.03,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.95263512
K5_R1_5,lock,flip,0.035,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.93572762
K5_R1_5,lock,flip,0.04,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.9174935
K5_R1_5,lock,flip,0.045,0.01,0.01,0.01,0.01,40,8,30,,,,117661,0.89638786
K5_R1_5,lock,flip,0.05,0.01,0.01,0.01,0.01,40,8,30,,,,117666,0.87725396
K5_R1_5,lock,flip,0.0567,0.01,0.01,0.01,0.01,40,8,30,,,,117662,0.84962412
K5_R1_5,lock,flip,0.0633,0.01,0.01,0.01,0.01,40,8,30,,,,117676,0.82411209
K5_R1_5,lock,flip,0.07,0.01,0.01,0.01,0.01,40,8,30,,,,117701,0.79597068
K5_R1_5,lock,flip,0.0767,0.01,0.01,0.01,0.01,40,8,30,,,,117731,0.77010888
K5_R1_5,lock,flip,0.0833,0.01,0.01,0.01,0.01,40,8,30,,,,117788,0.74345669
K5_R1_5,lock,flip,0.09,0.01,0.01,0.01,0.01,40,8,30,,,,117864,0.71604871
K5_R1_5,lock,flip,0.1,0.01,0.01,0.01,0.01,40,8,30,,,,118037,0.67684062
K5_R1_5,lock,flip,0.11,0.01,0.01,0.01,0.01,40,8,30,,,,118222,0.64333103
K5_R1_5,lock,flip,0.12,0.01,0.01,0.01,0.01,40,8,30,,,,118620,0.59927137
K5_R1_5,lock,flip,0.1333,0.01,0.01,0.01,0.01,40,8,30,,,,119125,0.55542302
K5_R1_5,lock,flip,0.1467,0.01,0.01,0.01,0.01,40,8,30,,,,119734,0.51505732
K5_R1_5,lock,flip,0.16,0.01,0.01,0.01,0.01,40,8,30,,,,120526,0.47404037
K5_R1_5,lock,flip,0.1733,0.01,0.01,0.01,0.01,40,8,30,,,,121250,0.44358981
K5_R1_5,lock,flip,0.1867,0.01,0.01,0.01,0.01,40,8,30,,,,122027,0.41615774
K5_R1_5,lock,flip,0.2,0.01,0.01,0.01,0.01,40,8,30,,,,122739,0.39349568
K5_R1_5,lock,flip,0.2167,0.01,0.01,0.01,0.01,40,8,30,,,,123456,0.3723139
K5_R1_5,lock,flip,0.2333,0.01,0.01,0.01,0.01,40,8,30,,,,124041,0.35808235
K5_R1_5,lock,flip,0.25,0.01,0.01,0.01,0.01,40,8,30,,,,124446,0.34671703
K5_R1_5,lock,flip,0.2833,0.01,0.01,0.01,0.01,40,8,30,,,,124935,0.33458415
K5_R1_5,lock,flip,0.3167,0.01,0.01,0.01,0.01,40,8,30,,,,125103,0.33032115
K5_R1_5,lock,flip,0.35,0.01,0.01,0.01,0.01,40,8,30,,,,125155,0.3279592
K5_R1_5,lock,flip,0.4167,0.01,0.01,0.01,0.01,40,8,30,,,,125223,0.3265379
K5_R1_5,lock,flip,0.4833,0.01,0.01,0.01,0.01,40,8,30,,,,125168,0.32677311
K5_R1_5,lock,flip,0.55,0.01,0.01,0.01,0.01,40,8,30,,,,125221,0.32639623
K5_R1_5,lock,flip,0.6333,0.01,0.01,0.01,0.01,40,8,30,,,,125267,0.32658275
K5_R1_5,lock,flip,0.7167,0.01,0.01,0.01,0.01,40,8,30,,,,125100,0.32949122
K5_R1_5,lock,flip,0.8,0.01,0.01,0.01,0.01,40,8,30,,,,125031,0.33567466
K5_R1_5,lock,flip,0.8667,0.01,0.01,0.01,0.01,40,8,30,,,,124715,0.34416687
K5_R1_5,lock,flip,0.9333,0.01,0.01,0.01,0.01,40,8,30,,,,124062,0.35761708
K5_R1_5,lock,flip,1,0.01,0.01,0.01,0.01,40,8,30,,,,123552,0.3653233
K5_R1_5,lock,insert,0,0.01,0.01,0.01,0.01,40,8,30,,,,117660,1
K5_R1_5,lock,insert,0.0033,0.01,0.01,0.01,0.01,40,8,30,,,,117663,0.99995354
K5_R1_5,lock,insert,0.0067,0.01,0.01,0.01,0.01,40,8,30,,,,117663,0.99950437
