code,metric,axis,rate,dec_p_flip,dec_p_ins,dec_p_del,dec_p_ovr_erase,decision_depth,max_drift,trials,ref_bits,edit_distance,edit_rate,lock_bits,mean_lock
K7_R1_3,lock,insert,0.35,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.51917773
K7_R1_3,lock,insert,0.4167,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.51869557
K7_R1_3,lock,insert,0.4833,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.51790041
K7_R1_3,lock,insert,0.55,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.51722239
K7_R1_3,lock,insert,0.6333,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.51731465
K7_R1_3,lock,insert,0.7167,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.51738301
K7_R1_3,lock,insert,0.8,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.51712066
K7_R1_3,lock,insert,0.8667,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.51763293
K7_R1_3,lock,insert,0.9333,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.51767636
K7_R1_3,lock,insert,1,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0.51740955
K7_R1_3,lock,delete,0,0.01,0.01,0.01,0.01,56,8,30,,,,116730,1
K7_R1_3,lock,delete,0.0033,0.01,0.01,0.01,0.01,56,8,30,,,,116698,0.99990546
K7_R1_3,lock,delete,0.0067,0.01,0.01,0.01,0.01,56,8,30,,,,116695,0.99918852
K7_R1_3,lock,delete,0.01,0.01,0.01,0.01,0.01,56,8,30,,,,116691,0.9976804
K7_R1_3,lock,delete,0.0133,0.01,0.01,0.01,0.01,56,8,30,,,,116685,0.99407505
K7_R1_3,lock,delete,0.0167,0.01,0.01,0.01,0.01,56,8,30,,,,116683,0.98993369
K7_R1_3,lock,delete,0.02,0.01,0.01,0.01,0.01,56,8,30,,,,116674,0.98249924
K7_R1_3,lock,delete,0.025,0.01,0.01,0.01,0.01,56,8,30,,,,116665,0.96860542
K7_R1_3,lock,delete,0.03,0.01,0.01,0.01,0.01,56,8,30,,,,116623,0.95400334
K7_R1_3,lock,delete,0.035,0.01,0.01,0.01,0.01,56,8,30,,,,116604,0.93635991
K7_R1_3,lock,delete,0.04,0.01,0.01,0.01,0.01,56,8,30,,,,116572,0.91695887
K7_R1_3,lock,delete,0.045,0.01,0.01,0.01,0.01,56,8,30,,,,116509,0.89951398
K7_R1_3,lock,delete,0.05,0.01,0.01,0.01,0.01,56,8,30,,,,116401,0.87826381
K7_R1_3,lock,delete,0.0567,0.01,0.01,0.01,0.01,56,8,30,,,,116208,0.8554826
K7_R1_3,lock,delete,0.0633,0.01,0.01,0.01,0.01,56,8,30,,,,115948,0.82867953
K7_R1_3,lock,delete,0.07,0.01,0.01,0.01,0.01,56,8,30,,,,115611,0.802501
K7_R1_3,lock,delete,0.0767,0.01,0.01,0.01,0.01,56,8,30,,,,115222,0.77987796
K7_R1_3,lock,delete,0.0833,0.01,0.01,0.01,0.01,56,8,30,,,,114635,0.75599815
K7_R1_3,lock,delete,0.09,0.01,0.01,0.01,0.01,56,8,30,,,,114064,0.73282673
K7_R1_3,lock,delete,0.1,0.01,0.01,0.01,0.01,56,8,30,,,,112849,0.70295896
K7_R1_3,lock,delete,0.11,0.01,0.01,0.01,0.01,56,8,30,,,,111606,0.67469571
K7_R1_3,lock,delete,0.12,0.01,0.01,0.01,0.01,56,8,30,,,,110200,0.65172472
K7_R1_3,lock,delete,0.1333,0.01,0.01,0.01,0.01,56,8,30,,,,108067,0.62317028
K7_R1_3,lock,delete,0.1467,0.01,0.01,0.01,0.01,56,8,30,,,,106033,0.59877008
K7_R1_3,lock,delete,0.16,0.01,0.01,0.01,0.01,56,8,30,,,,103806,0.58172265
K7_R1_3,lock,delete,0.1733,0.01,0.01,0.01,0.01,56,8,30,,,,101623,0.56527693
K7_R1_3,lock,delete,0.1867,0.01,0.01,0.01,0.01,56,8,30,,,,99676,0.55618318
K7_R1_3,lock,delete,0.2,0.01,0.01,0.01,0.01,56,8,30,,,,97946,0.5465844
K7_R1_3,lock,delete,0.2333,0.01,0.01,0.01,0.01,56,8,30,,,,93189,0.53284789
K7_R1_3,lock,delete,0.2667,0.01,0.01,0.01,0.01,56,8,30,,,,88843,0.52678728
K7_R1_3,lock,delete,0.3,0.01,0.01,0.01,0.01,56,8,30,,,,84472,0.52160778
K7_R1_3,lock,delete,0.3667,0.01,0.01,0.01,0.01,56,8,30,,,,75942,0.51888588
K7_R1_3,lock,delete,0.4333,0.01,0.01,0.01,0.01,56,8,30,,,,67674,0.51718275
K7_R1_3,lock,delete,0.5,0.01,0.01,0.01,0.01,56,8,30,,,,59195,0.51803881
K7_R1_3,lock,delete,0.6,0.01,0.01,0.01,0.01,56,8,30,,,,46810,0.51804744
K7_R1_3,lock,delete,0.7,0.01,0.01,0.01,0.01,56,8,30,,,,34228,0.51722712
K7_R1_3,lock,delete,0.8,0.01,0.01,0.01,0.01,56,8,30,,,,21681,0.51713992
K7_R1_3,lock,delete,0.8333,0.01,0.01,0.01,0.01,56,8,30,,,,17354,0.52050803
K7_R1_3,lock,delete,0.8667,0.01,0.01,0.01,0.01,56,8,30,,,,13243,0.51741709
K7_R1_3,lock,delete,0.9,0.01,0.01,0.01,0.01,56,8,30,,,,9062,0.51953934
K7_R1_3,lock,delete,0.9167,0.01,0.01,0.01,0.01,56,8,30,,,,6984,0.51681255
K7_R1_3,lock,delete,0.9333,0.01,0.01,0.01,0.01,56,8,30,,,,4951,0.51366011
K7_R1_3,lock,delete,0.95,0.01,0.01,0.01,0.01,56,8,30,,,,2847,0.51385866
K7_R1_3,lock,delete,0.9667,0.01,0.01,0.01,0.01,56,8,30,,,,751,0.50968813
K7_R1_3,lock,delete,1,0.01,0.01,0.01,0.01,56,8,30,,,,0,0
K7_R1_3,lock,delete,0.9833,0.01,0.01,0.01,0.01,56,8,30,,,,0,0
K7_R1_3,lock,erase,0,0.01,0.01,0.01,0.01,56,8,30,,,,116730,1
K7_R1_3,lock,erase,0.0067,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.99934062
K7_R1_3,lock,erase,0.0133,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.99398179
K7_R1_3,lock,erase,0.02,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.98222122
K7_R1_3,lock,erase,0.0267,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.96451966
K7_R1_3,lock,erase,0.0333,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.94015059
K7_R1_3,lock,erase,0.04,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.91753176
K7_R1_3,lock,erase,0.05,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.87863207
K7_R1_3,lock,erase,0.06,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.83496854
K7_R1_3,lock,erase,0.07,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.79175023
K7_R1_3,lock,erase,0.08,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.75547642
K7_R1_3,lock,erase,0.09,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.71199085
K7_R1_3,lock,erase,0.1,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.67139111
K7_R1_3,lock,erase,0.11,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.63143774
K7_R1_3,lock,erase,0.12,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.58599177
K7_R1_3,lock,erase,0.13,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.55073308
K7_R1_3,lock,erase,0.14,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.50533805
K7_R1_3,lock,erase,0.15,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.46262117
K7_R1_3,lock,erase,0.16,0.01,0.01,0.01,0.01,56,8,30,,,,116731,0.42578034
K7_R1_3,lock,erase,0.17,0.01,0.01,0.01,0.01,56,8,30,,,,116730,0.38549379
K7_R1_3,lock,erase,0.18,0.01,0.01,0.01,0.01,56,8,30,,,,116731,0.34024552
K7_R1_3,lock,erase,0.19,0.01,0.01,0.01,0.01,56,8,30,,,,116732,0.29512524
K7_R1_3,lock,erase,0.2,0.01,0.01,0.01,0.01,56,8,30,,,,116732,0.26280541
K7_R1_3,lock,erase,0.21,0.01,0.01,0.01,0.01,56,8,30,,,,116731,0.21611589
K7_R1_3,lock,erase,0.22,0.01,0.01,0.01,0.01,56,8,30,,,,116736,0.183485
K7_R1_3,lock,erase,0.2333,0.01,0.01,0.01,0.01,56,8,30,,,,116738,0.13244899
K7_R1_3,lock,erase,0.2467,0.01,0.01,0.01,0.01,56,8,30,,,,116744,0.096968581
K7_R1_3,lock,erase,0.26,0.01,0.01,0.01,0.01,56,8,30,,,,116753,0.057999246
K7_R1_3,lock,erase,0.2733,0.01,0.01,0.01,0.01,56,8,30,,,,116750,0.034640961
K7_R1_3,lock,erase,0.2867,0.01,0.01,0.01,0.01,56,8,30,,,,116755,0.021704784
K7_R1_3,lock,erase,0.3,0.01,0.01,0.01,0.01,56,8,30,,,,116758,0.0099426516
K7_R1_3,lock,erase,0.32,0.01,0.01,0.01,0.01,56,8,30,,,,116759,0.0032904046
K7_R1_3,lock,erase,0.34,0.01,0.01,0.01,0.01,56,8,30,,,,116759,0.00080889281
K7_R1_3,lock,erase,0.36,0.01,0.01,0.01,0.01,56,8,30,,,,116760,0.00011465717
K7_R1_3,lock,erase,0.4067,0.01,0.01,0.01,0.01,56,8,30,,,,116760,0
K7_R1_3,lock,erase,0.4533,0.01,0.01,0.01,0.01,56,8,30,,,,116760,0
K7_R1_3,lock,erase,0.5,0.01,0.01,0.01,0.01,56,8,30,,,,116760,0
K7_R1_3,lock,erase,0.6667,0.01,0.01,0.01,0.01,56,8,30,,,,116773,0
K7_R1_3,lock,erase,0.8333,0.01,0.01,0.01,0.01,56,8,30,,,,118279,0
K7_R1_3,lock,erase,1,0.01,0.01,0.01,0.01,56,8,30,,,,125820,0
K5_R1_5,edit,flip,0,0.01,0.01,0.01,0.01,40,8,30,118800,0,0,,
K5_R1_5,edit,flip,0.0033,0.01,0.01,0.01,0.01,40,8,30,118800,0,0,,
K5_R1_5,edit,flip,0.0067,0.01,0.01,0.01,0.01,40,8,30,118800,0,0,,
K5_R1_5,edit,flip,0.01,0.01,0.01,0.01,0.01,40,8,30,118800,0,0,,
K5_R1_5,edit,flip,0.0133,0.01,0.01,0.01,0.01,40,8,30,118800,0,0,,
K5_R1_5,edit,flip,0.0167,0.01,0.01,0.01,0.01,40,8,30,118800,6,5.0505051e-05,,
K5_R1_5,edit,flip,0.02,0.01,0.01,0.01,0.01,40,8,30,118800,6,5.0505051e-05,,
K5_R1_5,edit,flip,0.025,0.01,0.01,0.01,0.01,40,8,30,118800,91,0.00076599327,,
K5_R1_5,edit,flip,0.03,0.01,0.01,0.01,0.01,40,8,30,118800,59,0.000496633,,
K5_R1_5,edit,flip,0.035,0.01,0.01,0.01,0.01,40,8,30,118800,513,0.0043181818,,
K5_R1_5,edit,flip,0.04,0.01,0.01,0.01,0.01,40,8,30,118800,709,0.0059680135,,
K5_R1_5,edit,flip,0.045,0.01,0.01,0.01,0.01,40,8,30,118800,805,0.0067760943,,
K5_R1_5,edit,flip,0.05,0.01,0.01,0.01,0.01,40,8,30,118800,1048,0.0088215488,,
K5_R1_5,edit,flip,0.0567,0.01,0.01,0.01,0.01,40,8,30,118800,1996,0.016801347,,
K5_R1_5,edit,flip,0.0633,0.01,0.01,0.01,0.01,40,8,30,118800,3450,0.029040404,,
K5_R1_5,edit,flip,0.07,0.01,0.01,0.01,0.01,40,8,30,118800,3417,0.028762626,,
K5_R1_5,edit,flip,0.0767,0.01,0.01,0.01,0.01,40,8,30,118800,4856,0.040875421,,
K5_R1_5,edit,flip,0.0833,0.01,0.01,0.01,0.01,40,8,30,118800,5127,0.043156566,,
K5_R1_5,edit,flip,0.09,0.01,0.01,0.01,0.01,40,8,30,118800,5887,0.049553872,,
K5_R1_5,edit,flip,0.1,0.01,0.01,0.01,0.01,40,8,30,118800,6725,0.056607744,,
K5_R1_5,edit,flip,0.11,0.01,0.01,0.01,0.01,40,8,30,118800,7311,0.061540404,,
K5_R1_5,edit,flip,0.12,0.01,0.01,0.01,0.01,40,8,30,118800,8509,0.071624579,,
K5_R1_5,edit,flip,0.1333,0.01,0.01,0.01,0.01,40,8,30,118800,10004,0.084208754,,
K5_R1_5,edit,flip,0.1467,0.01,0.01,0.01,0.01,40,8,30,118800,12390,0.10429293,,
K5_R1_5,edit,flip,0.16,0.01,0.01,0.01,0.01,40,8,30,118800,15668,0.13188552,,
K5_R1_5,edit,flip,0.1733,0.01,0.01,0.01,0.01,40,8,30,118800,18351,0.1544697,,
K5_R1_5,edit,flip,0.1867,0.01,0.01,0.01,0.01,40,8,30,118800,21889,0.18425084,,
K5_R1_5,edit,flip,0.2,0.01,0.01,0.01,0.01,40,8,30,118800,25262,0.2126431,,
K5_R1_5,edit,flip,0.2167,0.01,0.01,0.01,0.01,40,8,30,118800,29290,0.24654882,,
K5_R1_5,edit,flip,0.2333,0.01,0.01,0.01,0.01,40,8,30,118800,32063,0.26989057,,
K5_R1_5,edit,flip,0.25,0.01,0.01,0.01,0.01,40,8,30,118800,34087,0.28692761,,
K5_R1_5,edit,insert,0,0.01,0.01,0.01,0.01,40,8,30,118800,0,0,,
K5_R1_5,edit,insert,0.0017,0.01,0.01,0.01,0.01,40,8,30,118800,4,3.3670034e-05,,
K5_R1_5,edit,insert,0.0033,0.01,0.01,0.01,0.01,40,8,30,118800,14,0.00011784512,,
K5_R1_5,edit,insert,0.005,0.01,0.01,0.01,0.01,40,8,30,118800,8,6.7340067e-05,,
K5_R1_5,edit,insert,0.0067,0.01,0.01,0.01,0.01,40,8,30,118800,56,0.00047138047,,
K5_R1_5,edit,insert,0.0083,0.01,0.01,0.01,0.01,40,8,30,118800,189,0.0015909091,,
K5_R1_5,edit,insert,0.01,0.01,0.01,0.01,0.01,40,8,30,118800,174,0.0014646465,,
K5_R1_5,edit,insert,0.0133,0.01,0.01,0.01,0.01,40,8,30,118800,406,0.0034175084,,
K5_R1_5,edit,insert,0.0167,0.01,0.01,0.01,0.01,40,8,30,118800,667,0.0056144781,,
K5_R1_5,edit,insert,0.02,0.01,0.01,0.01,0.01,40,8,30,118800,1066,0.008973064,,
K5_R1_5,edit,insert,0.025,0.01,0.01,0.01,0.01,40,8,30,118800,1688,0.014208754,,
K5_R1_5,edit,insert,0.03,0.01,0.01,0.01,0.01,40,8,30,118800,2067,0.01739899,,
K5_R1_5,edit,insert,0.035,0.01,0.01,0.01,0.01,40,8,30,118800,2646,0.022272727,,
K5_R1_5,edit,insert,0.04,0.01,0.01,0.01,0.01,40,8,30,118800,2896,0.024377104,,
K5_R1_5,edit,insert,0.045,0.01,0.01,0.01,0.01,40,8,30,118800,3126,0.026313131,,
K5_R1_5,edit,insert,0.05,0.01,0.01,0.01,0.01,40,8,30,118800,3833,0.03226431,,
K5_R1_5,edit,insert,0.0567,0.01,0.01,0.01,0.01,40,8,30,118800,4272,0.035959596,,
K5_R1_5,edit,insert,0.0633,0.01,0.01,0.01,0.01,40,8,30,118800,4950,0.041666667,,
K5_R1_5,edit,insert,0.07,0.01,0.01,0.01,0.01,40,8,30,118800,5474,0.046077441,,
K5_R1_5,edit,insert,0.08,0.01,0.01,0.01,0.01,40,8,30,118800,7011,0.059015152,,
K5_R1_5,edit,insert,0.09,0.01,0.01,0.01,0.01,40,8,30,118800,8059,0.0678367,,
K5_R1_5,edit,insert,0.1,0.01,0.01,0.01,0.01,40,8,30,118800,9707,0.081708754,,
K5_R1_5,edit,insert,0.1133,0.01,0.01,0.01,0.01,40,8,30,118800,12509,0.10529461,,
K5_R1_5,edit,insert,0.1267,0.01,0.01,0.01,0.01,40,8,30,118800,16668,0.14030303,,
K5_R1_5,edit,insert,0.14,0.01,0.01,0.01,0.01,40,8,30,118800,21349,0.17970539,,
K5_R1_5,edit,insert,0.16,0.01,0.01,0.01,0.01,40,8,30,118800,26887,0.22632155,,
K5_R1_5,edit,insert,0.18,0.01,0.01,0.01,0.01,40,8,30,118800,31516,0.2652862,,
K5_R1_5,edit,insert,0.2,0.01,0.01,0.01,0.01,40,8,30,118800,34543,0.29076599,,
K5_R1_5,edit,insert,0.2167,0.01,0.01,0.01,0.01,40,8,30,118800,36559,0.30773569,,
K5_R1_5,edit,insert,0.2333,0.01,0.01,0.01,0.01,40,8,30,118800,37465,0.31536195,,
K5_R1_5,edit,insert,0.25,0.01,0.01,0.01,0.01,40,8,30,118800,37976,0.3196633,,
K5_R1_5,edit,delete,0,0.01,0.01,0.01,0.01,40,8,30,118800,0,0,,
K5_R1_5,edit,delete,0.0033,0.01,0.01,0.01,0.01,40,8,30,118800,30,0.00025252525,,
K5_R1_5,edit,delete,0.0067,0.01,0.01,0.01,0.01,40,8,30,118800,30,0.00025252525,,
K5_R1_5,edit,delete,0.01,0.01,0.01,0.01,0.01,40,8,30,118800,51,0.00042929293,,
K5_R1_5,edit,delete,0.0133,0.01,0.01,0.01,0.01,40,8,30,118800,133,0.0011195286,,
K5_R1_5,edit,delete,0.0167,0.01,0.01,0.01,0.01,40,8,30,118800,88,0.00074074074,,
K5_R1_5,edit,delete,0.02,0.01,0.01,0.01,0.01,40,8,30,118800,105,0.00088383838,,
K5_R1_5,edit,delete,0.0233,0.01,0.01,0.01,0.01,40,8,30,118800,165,0.0013888889,,
K5_R1_5,edit,delete,0.0267,0.01,0.01,0.01,0.01,40,8,30,118800,469,0.0039478114,,
K5_R1_5,edit,delete,0.03,0.01,0.01,0.01,0.01,40,8,30,118800,421,0.003543771,,
K5_R1_5,edit,delete,0.0367,0.01,0.01,0.01,0.01,40,8,30,118800,793,0.0066750842,,
K5_R1_5,edit,delete,0.0433,0.01,0.01,0.01,0.01,40,8,30,118800,1498,0.012609428,,
K5_R1_5,edit,delete,0.05,0.01,0.01,0.01,0.01,40,8,30,118800,1416,0.011919192,,
K5_R1_5,edit,delete,0.0567,0.01,0.01,0.01,0.01,40,8,30,118800,2081,0.017516835,,
K5_R1_5,edit,delete,0.0633,0.01,0.01,0.01,0.01,40,8,30,118800,3084,0.025959596,,
K5_R1_5,edit,delete,0.07,0.01,0.01,0.01,0.01,40,8,30,118800,3040,0.025589226,,
K5_R1_5,edit,delete,0.0767,0.01,0.01,0.01,0.01,40,8,30,118800,3698,0.031127946,,
K5_R1_5,edit,delete,0.0833,0.01,0.01,0.01,0.01,40,8,30,118800,3662,0.030824916,,
K5_R1_5,edit,delete,0.09,0.01,0.01,0.01,0.01,40,8,30,118800,4572,0.038484848,,
K5_R1_5,edit,delete,0.1,0.01,0.01,0.01,0.01,40,8,30,118800,5610,0.047222222,,
K5_R1_5,edit,delete,0.11,0.01,0.01,0.01,0.01,40,8,30,118800,6646,0.055942761,,
K5_R1_5,edit,delete,0.12,0.01,0.01,0.01,0.01,40,8,30,118800,7970,0.067087542,,
K5_R1_5,edit,delete,0.1333,0.01,0.01,0.01,0.01,40,8,30,118800,10208,0.085925926,,
K5_R1_5,edit,delete,0.1467,0.01,0.01,0.01,0.01,40,8,30,118800,12951,0.10901515,,
K5_R1_5,edit,delete,0.16,0.01,0.01,0.01,0.01,40,8,30,118800,15813,0.13310606,,
K5_R1_5,edit,delete,0.1733,0.01,0.01,0.01,0.01,40,8,30,118800,19120,0.16094276,,
K5_R1_5,edit,delete,0.1867,0.01,0.01,0.01,0.01,40,8,30,118800,22112,0.18612795,,
K5_R1_5,edit,delete,0.2,0.01,0.01,0.01,0.01,40,8,30,118800,24742,0.20826599,,
K5_R1_5,edit,delete,0.2167,0.01,0.01,0.01,0.01,40,8,30,118800,27951,0.23527778,,
K5_R1_5,edit,delete,0.2333,0.01,0.01,0.01,0.01,40,8,30,118800,30749,0.25882997,,
K5_R1_5,edit,delete,0.25,0.01,0.01,0.01,0.01,40,8,30,118800,32959,0.27743266,,
K5_R1_5,edit,erase,0,0.01,0.01,0.01,0.01,40,8,30,118800,0,0,,
K5_R1_5,edit,erase,0.0667,0.01,0.01,0.01,0.01,40,8,30,118800,0,0,,
K5_R1_5,edit,erase,0.1333,0.01,0.01,0.01,0.01,40,8,30,118800,0,0,,
K5_R1_5,edit,erase,0.2,0.01,0.01,0.01,0.01,40,8,30,118800,22,0.00018518519,,
K5_R1_5,edit,erase,0.25,0.01,0.01,0.01,0.01,40,8,30,118800,18,0.00015151515,,
K5_R1_5,edit,erase,0.3,0.01,0.01,0.01,0.01,40,8,30,118800,56,0.00047138047,,
K5_R1_5,edit,erase,0.35,0.01,0.01,0.01,0.01,40,8,30,118800,125,0.0010521886,,
K5_R1_5,edit,erase,0.3833,0.01,0.01,0.01,0.01,40,8,30,118800,226,0.0019023569,,
K5_R1_5,edit,erase,0.4167,0.01,0.01,0.01,0.01,40,8,30,118800,370,0.0031144781,,
K5_R1_5,edit,erase,0.45,0.01,0.01,0.01,0.01,40,8,30,118800,467,0.0039309764,,
K5_R1_5,edit,erase,0.4833,0.01,0.01,0.01,0.01,40,8,30,118800,870,0.0073232323,,
K5_R1_5,edit,erase,0.5167,0.01,0.01,0.01,0.01,40,8,30,118800,1265,0.010648148,,
K5_R1_5,edit,erase,0.55,0.01,0.01,0.01,0.01,40,8,30,118800,1912,0.016094276,,
K5_R1_5,edit,erase,0.5733,0.01,0.01,0.01,0.01,40,8,30,118800,2538,0.021363636,,
K5_R1_5,edit,erase,0.5967,0.01,0.01,0.01,0.01,40,8,30,118800,3162,0.026616162,,
K5_R1_5,edit,erase,0.62,0.01,0.01,0.01,0.01,40,8,30,118800,3755,0.031607744,,
K5_R1_5,edit,erase,0.6467,0.01,0.01,0.01,0.01,40,8,30,118800,4829,0.040648148,,
K5_R1_5,edit,erase,0.6733,0.01,0.01,0.01,0.01,40,8,30,118800,6487,0.054604377,,
K5_R1_5,edit,erase,0.7,0.01,0.01,0.01,0.01,40,8,30,118800,10298,0.086683502,,
K5_R1_5,edit,erase,0.7267,0.01,0.01,0.01,0.01,40,8,30,118800,19014,0.16005051,,
K5_R1_5,edit,erase,0.7533,0.01,0.01,0.01,0.01,40,8,30,118800,31361,0.26398148,,
K5_R1_5,edit,erase,0.78,0.01,0.01,0.01,0.01,40,8,30,118800,54229,0.45647306,,
K5_R1_5,edit,erase,0.8033,0.01,0.01,0.01,0.01,40,8,30,118800,80800,0.68013468,,
K5_R1_5,edit,erase,0.8267,0.01,0.01,0.01,0.01,40,8,30,118800,100737,0.84795455,,
K5_R1_5,edit,erase,0.85,0.01,0.01,0.01,0.01,40,8,30,118800,111856,0.94154882,,
K5_R1_5,edit,erase,0.8733,0.01,0.01,0.01,0.01,40,8,30,118800,117187,0.98642256,,
K5_R1_5,edit,erase,0.8967,0.01,0.01,0.01,0.01,40,8,30,118800,120593,1.0150926,,
K5_R1_5,edit,erase,0.92,0.01,0.01,0.01,0.01,40,8,30,118800,123950,1.0433502,,
K5_R1_5,lock,flip,0,0.01,0.01,0.01,0.01,40,8,30,,,,117660,1
K5_R1_5,lock,flip,0.0033,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.99996042
K5_R1_5,lock,flip,0.0067,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.99957295
K5_R1_5,lock,flip,0.01,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.99811141
K5_R1_5,lock,flip,0.0133,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.99530922
K5_R1_5,lock,flip,0.0167,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.99024054
K5_R1_5,lock,flip,0.02,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.98330935
K5_R1_5,lock,flip,0.025,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.97021297
K5_R1_5,lock,flip,0.03,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.95263512
K5_R1_5,lock,flip,0.035,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.93572762
K5_R1_5,lock,flip,0.04,0.01,0.01,0.01,0.01,40,8,30,,,,117660,0.9174935
K5_R1_5,lock,flip,0.045,0.01,0.01,0.01,0.01,40,8,30,,,,117661,0.89638786
K5_R1_5,lock,flip,0.05,0.01,0.01,0.01,0.01,40,8,30,,,,117666,0.87725396
K5_R1_5,lock,flip,0.0567,0.01,0.01,0.01,0.01,40,8,30,,,,117662,0.84962412
K5_R1_5,lock,flip,0.0633,0.01,0.01,0.01,0.01,40,8,30,,,,117676,0.82411209
K5_R1_5,lock,flip,0.07,0.01,0.01,0.01,0.01,40,8,30,,,,117701,0.79597068
K5_R1_5,lock,flip,0.0767,0.01,0.01,0.01,0.01,40,8,30,,,,117731,0.77010888
K5_R1_5,lock,flip,0.0833,0.01,0.01,0.01,0.01,40,8,30,,,,117788,0.74345669
K5_R1_5,lock,flip,0.09,0.01,0.01,0.01,0.01,40,8,30,,,,117864,0.71604871
K5_R1_5,lock,flip,0.1,0.01,0.01,0.01,0.01,40,8,30,,,,118037,0.67684062
K5_R1_5,lock,flip,0.11,0.01,0.01,0.01,0.01,40,8,30,,,,118222,0.64333103
K5_R1_5,lock,flip,0.12,0.01,0.01,0.01,0.01,40,8,30,,,,118620,0.59927137
K5_R1_5,lock,flip,0.1333,0.01,0.01,0.01,0.01,40,8,30,,,,119125,0.55542302
K5_R1_5,lock,flip,0.1467,0.01,0.01,0.01,0.01,40,8,30,,,,119734,0.51505732
K5_R1_5,lock,flip,0.16,0.01,0.01,0.01,0.01,40,8,30,,,,120526,0.47404037
K5_R1_5,lock,flip,0.1733,0.01,0.01,0.01,0.01,40,8,30,,,,121250,0.44358981
K5_R1_5,lock,flip,0.1867,0.01,0.01,0.01,0.01,40,8,30,,,,122027,0.41615774
K5_R1_5,lock,flip,0.2,0.01,0.01,0.01,0.01,40,8,30,,,,122739,0.39349568
K5_R1_5,lock,flip,0.2167,0.01,0.01,0.01,0.01,40,8,30,,,,123456,0.3723139
K5_R1_5,lock,flip,0.2333,0.01,0.01,0.01,0.01,40,8,30,,,,124041,0.35808235
K5_R1_5,lock,flip,0.25,0.01,0.01,0.01,0.01,40,8,30,,,,124446,0.34671703
K5_R1_5,lock,flip,0.2833,0.01,0.01,0.01,0.01,40,8,30,,,,124935,0.33458415
K5_R1_5,lock,flip,0.3167,0.01,0.01,0.01,0.01,40,8,30,,,,125103,0.33032115
K5_R1_5,lock,flip,0.35,0.01,0.01,0.01,0.01,40,8,30,,,,125155,0.3279592
K5_R1_5,lock,flip,0.4167,0.01,0.01,0.01,0.01,40,8,30,,,,125223,0.3265379
K5_R1_5,lock,flip,0.4833,0.01,0.01,0.01,0.01,40,8,30,,,,125168,0.32677311
K5_R1_5,lock,flip,0.55,0.01,0.01,0.01,0.01,40,8,30,,,,125221,0.32639623
K5_R1_5,lock,flip,0.6333,0.01,0.01,0.01,0.01,40,8,30,,,,125267,0.32658275
K5_R1_5,lock,flip,0.7167,0.01,0.01,0.01,0.01,40,8,30,,,,125100,0.32949122
K5_R1_5,lock,flip,0.8,0.01,0.01,0.01,0.01,40,8,30,,,,125031,0.33567466
K5_R1_5,lock,flip,0.8667,0.01,0.01,0.01,0.01,40,8,30,,,,124715,0.34416687
K5_R1_5,lock,flip,0.9333,0.01,0.01,0.01,0.01,40,8,30,,,,124062,0.35761708
K5_R1_5,lock,flip,1,0.01,0.01,0.01,0.01,40,8,30,,,,123552,0.3653233
K5_R1_5,lock,insert,0,0.01,0.01,0.01,0.01,40,8,30,,,,117660,1
K5_R1_5,lock,insert,0.0033,0.01,0.01,0.01,0.01,40,8,30,,,,117663,0.99995354
